NaN,NaN,NaN,11,10.5,NaN
NaN,NaN,NaN,10.64,NaN,NaN
NaN,NaN,1,NaN,NaN,NaN
NaN,NaN,NaN,10.28,9.11,4.36
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,1,NaN,NaN,NaN
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,1.257,NaN,NaN,NaN
NaN,NaN,1,NaN,NaN,NaN
NaN,6.723,0.745,NaN,NaN,NaN
NaN,NaN,4.734,NaN,NaN,NaN
NaN,NaN,NaN,10.93,NaN,NaN
NaN,NaN,NaN,14,NaN,NaN
NaN,7.29,2.211,NaN,NaN,NaN
NaN,NaN,NaN,10.43,NaN,NaN
NaN,NaN,NaN,11,NaN,NaN
NaN,NaN,1,NaN,NaN,NaN
NaN,NaN,NaN,11.01,NaN,NaN
NaN,4.004,1.947,NaN,NaN,NaN
