#DataThief C:\Users\Anita Rogacs\Desktop\Nightingale_DATA.jpg Tuesday 13-Nov-2012 4:03:54 PM
0.1025, 0.2791
0.2796, 0.2791
0.4573, 0.2782
0.6345, 0.2782
0.8122, 0.2772
0.9893, 0.2772
1.1671, 0.2764
1.3443, 0.2764
1.5213, 0.2765
1.6991, 0.2756
1.8763, 0.2756
2.0534, 0.2756
2.2306, 0.2756
2.4077, 0.2756
2.5849, 0.2756
2.7626, 0.2747
2.9398, 0.2747
3.1175, 0.2738
3.2946, 0.2738
3.4718, 0.2738
3.6489, 0.2738
3.826, 0.2738
4.0032, 0.2738
4.1804, 0.2738
4.3575, 0.2738
4.5352, 0.2729
4.7124, 0.2729
4.8895, 0.2729
5.0673, 0.2721
5.2444, 0.2721
5.4216, 0.2721
5.5987, 0.2721
5.7765, 0.2711
5.9536, 0.2711
6.1308, 0.2711
6.3079, 0.2711
6.4849, 0.2711
6.6622, 0.2711
6.8393, 0.2711
7.0165, 0.2711
7.1936, 0.2711
7.3714, 0.2703
7.5485, 0.2703
7.7257, 0.2703
7.9028, 0.2703
8.08, 0.2703
8.257, 0.2703
8.4342, 0.2703
8.612, 0.2694
8.7891, 0.2694
8.9663, 0.2694
9.1434, 0.2694
9.3212, 0.2686
9.4983, 0.2686
9.6754, 0.2686
9.8526, 0.2686
10.0297, 0.2686
10.2069, 0.2686
10.384, 0.2686
10.5612, 0.2686
10.7383, 0.2686
10.9155, 0.2686
11.0926, 0.2686
11.2698, 0.2686
11.4469, 0.2686
11.624, 0.2686
11.8012, 0.2686
11.9784, 0.2686
12.1561, 0.2677
12.3332, 0.2677
12.5104, 0.2677
12.6875, 0.2677
12.8647, 0.2677
13.0418, 0.2677
13.219, 0.2677
13.3961, 0.2677
13.5733, 0.2677
13.751, 0.2668
13.9281, 0.2668
14.1053, 0.2668
14.2824, 0.2668
14.4596, 0.2668
14.6367, 0.2668
14.8138, 0.2668
14.9904, 0.2677
15.1676, 0.2677
15.3447, 0.2677
15.5219, 0.2677
15.6989, 0.2677
15.8768, 0.2669
16.0539, 0.2669
16.231, 0.2669
16.4082, 0.2669
16.5853, 0.2669
16.7625, 0.2669
16.9396, 0.2669
17.1168, 0.2669
17.2939, 0.2669
17.4717, 0.266
17.6488, 0.266
17.826, 0.266
18.0031, 0.266
18.1797, 0.2669
18.3568, 0.2669
18.5339, 0.2669
18.7111, 0.2669
18.8888, 0.266
19.066, 0.266
19.2431, 0.266
19.4203, 0.266
19.5974, 0.266
19.7746, 0.266
19.9517, 0.266
20.1289, 0.266
20.306, 0.266
20.483, 0.266
20.6602, 0.266
20.8374, 0.266
21.0146, 0.266
21.1917, 0.266
21.3689, 0.266
21.546, 0.266
21.7231, 0.266
21.9003, 0.2661
22.0775, 0.2661
22.2546, 0.2661
22.4318, 0.2661
22.6089, 0.2661
22.7861, 0.2661
22.9632, 0.2661
23.1403, 0.2661
23.3175, 0.2661
23.4946, 0.2661
23.6718, 0.2661
23.8489, 0.2661
24.0261, 0.2661
24.2032, 0.2661
24.3804, 0.2661
24.5575, 0.2661
24.7347, 0.2661
24.9118, 0.2661
25.089, 0.2661
25.2661, 0.2661
25.4432, 0.2661
25.6204, 0.2661
25.7974, 0.2661
25.9747, 0.2661
26.1518, 0.2661
26.329, 0.2661
26.5061, 0.2661
26.6839, 0.2652
26.861, 0.2652
27.0382, 0.2652
27.2153, 0.2652
27.3924, 0.2652
27.5695, 0.2652
27.7467, 0.2652
27.9239, 0.2652
28.101, 0.2652
28.2782, 0.2652
28.4553, 0.2652
28.6324, 0.2652
28.8096, 0.2652
28.9868, 0.2652
29.1639, 0.2652
29.3411, 0.2652
29.5182, 0.2652
29.6954, 0.2652
29.8725, 0.2652
30.0496, 0.2652
30.2268, 0.2652
30.4039, 0.2652
30.5811, 0.2652
30.7582, 0.2652
30.9354, 0.2652
31.1125, 0.2652
31.2897, 0.2652
31.4668, 0.2652
31.644, 0.2652
31.8211, 0.2652
31.9983, 0.2652
32.1754, 0.2652
32.3525, 0.2652
32.5297, 0.2652
32.7067, 0.2652
32.884, 0.2652
33.0611, 0.2652
33.2383, 0.2652
33.4154, 0.2652
33.5926, 0.2652
33.7697, 0.2652
33.9475, 0.2644
34.1246, 0.2644
34.3017, 0.2644
34.4788, 0.2644
34.656, 0.2644
34.8338, 0.2636
35.0115, 0.2627
35.1887, 0.2627
35.3652, 0.2636
35.5417, 0.2645
35.7189, 0.2645
35.8961, 0.2645
36.0732, 0.2645
36.2504, 0.2645
36.4275, 0.2645
36.6046, 0.2645
36.7818, 0.2645
36.9588, 0.2645
37.136, 0.2645
37.3132, 0.2645
37.4904, 0.2645
37.6675, 0.2645
37.8447, 0.2645
38.0218, 0.2645
38.199, 0.2645
38.3761, 0.2645
38.5533, 0.2645
38.7304, 0.2645
38.9076, 0.2645
39.0847, 0.2645
39.2618, 0.2645
39.439, 0.2645
39.616, 0.2645
39.7933, 0.2645
39.9704, 0.2645
40.1476, 0.2645
40.3247, 0.2645
40.5019, 0.2645
40.679, 0.2645
40.8561, 0.2645
41.0333, 0.2645
41.2105, 0.2645
41.3876, 0.2645
41.5647, 0.2645
41.7419, 0.2645
41.919, 0.2645
42.0962, 0.2645
42.2739, 0.2637
42.4511, 0.2637
42.6282, 0.2637
42.8054, 0.2637
42.9825, 0.2637
43.1597, 0.2637
43.3368, 0.2637
43.5139, 0.2637
43.6911, 0.2637
43.8681, 0.2637
44.0454, 0.2637
44.2225, 0.2637
44.3997, 0.2637
44.5768, 0.2637
44.7534, 0.2646
44.9304, 0.2646
45.1077, 0.2646
45.2848, 0.2646
45.4626, 0.2637
45.6397, 0.2637
45.8168, 0.2637
45.994, 0.2637
